signal_date,ticker,name,condition_id,matched_conditions,foreign_net_buy_streak,foreign_qty,foreign_net_buy_2d_qty,foreign_net_buy_3d_qty,foreign_volume_ratio_pct,event_close,next_trading_day,next_open,next_open_return_pct,next_close,next_close_return_pct,d_plus_5_close,d_plus_5_return_pct,d_plus_10_close,d_plus_10_return_pct,d_plus_20_close,d_plus_20_return_pct,result_label,review_note
2026-05-04,403870,HPSP,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,111216,339675,186650,5.65,54400,2026-05-06,56200,3.31,56600,4.04,51300,-5.70,49000,-9.93,47500,-12.68,하락 전환,"D+1(2026-05-06) 시가 +3.31%, 종가 +4.04%; D+5 -5.70%; D+10 -9.93%; D+20 -12.68%"
2026-04-30,001440,대한전선,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",3,577887,975577,1718500,1.71,56300,2026-05-04,59700,6.04,60700,7.82,70500,25.22,58100,3.20,42500,-24.51,하락 전환,"D+1(2026-05-04) 시가 +6.04%, 종가 +7.82%; D+5 +25.22%; D+10 +3.20%; D+20 -24.51%"
2026-04-30,016360,삼성증권,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,33083,96105,73638,9.57,107500,2026-05-04,110400,2.70,137900,28.28,135200,25.77,119900,11.53,120600,12.19,상승 지속,"D+1(2026-05-04) 시가 +2.70%, 종가 +28.28%; D+5 +25.77%; D+10 +11.53%; D+20 +12.19%"
2026-04-30,050890,쏠리드,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,1047528,1163098,872424,4.93,17110,2026-05-04,17550,2.57,18640,8.94,18150,6.08,15400,-9.99,14410,-15.78,하락 전환,"D+1(2026-05-04) 시가 +2.57%, 종가 +8.94%; D+5 +6.08%; D+10 -9.99%; D+20 -15.78%"
2026-04-30,199820,제일일렉트릭,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all",2,23284,70878,17342,0.11,17260,2026-05-04,18730,8.52,20700,19.93,16800,-2.67,14200,-17.73,11040,-36.04,하락 전환,"D+1(2026-05-04) 시가 +8.52%, 종가 +19.93%; D+5 -2.67%; D+10 -17.73%; D+20 -36.04%"
2026-04-30,079550,LIG디펜스앤에어로스페이스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,6072,59200,24775,2.49,941000,2026-05-04,949000,0.85,983000,4.46,875000,-7.01,839000,-10.84,726000,-22.85,하락 전환,"D+1(2026-05-04) 시가 +0.85%, 종가 +4.46%; D+5 -7.01%; D+10 -10.84%; D+20 -22.85%"
2026-04-30,064350,현대로템,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,287828,557307,829778,19.45,268500,2026-05-04,270000,0.56,269000,0.19,219500,-18.25,201000,-25.14,203000,-24.39,하락 전환,"D+1(2026-05-04) 시가 +0.56%, 종가 +0.19%; D+5 -18.25%; D+10 -25.14%; D+20 -24.39%"
2026-04-30,432720,퀄리타스반도체,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,84431,87186,36852,0.91,25050,2026-05-04,26050,3.99,29500,17.76,23950,-4.39,19030,-24.03,14750,-41.12,하락 전환,"D+1(2026-05-04) 시가 +3.99%, 종가 +17.76%; D+5 -4.39%; D+10 -24.03%; D+20 -41.12%"
2026-04-30,058470,리노공업,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,496801,610061,800327,18.91,119300,2026-05-04,122500,2.68,120800,1.26,115800,-2.93,101000,-15.34,92800,-22.21,하락 전환,"D+1(2026-05-04) 시가 +2.68%, 종가 +1.26%; D+5 -2.93%; D+10 -15.34%; D+20 -22.21%"
2026-04-30,067310,하나마이크론,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,157378,223544,406064,12.38,39700,2026-05-04,40400,1.76,42050,5.92,43150,8.69,48950,23.30,41400,4.28,상승,"D+1(2026-05-04) 시가 +1.76%, 종가 +5.92%; D+5 +8.69%; D+10 +23.30%; D+20 +4.28%"
2026-04-30,178320,서진시스템,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,117175,1002567,701751,3.22,59500,2026-05-04,60600,1.85,61300,3.03,67500,13.45,72800,22.35,72600,22.02,상승 지속,"D+1(2026-05-04) 시가 +1.85%, 종가 +3.03%; D+5 +13.45%; D+10 +22.35%; D+20 +22.02%"
2026-04-30,254490,미래반도체,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,234838,264112,247773,9.30,23350,2026-05-04,23850,2.14,29250,25.27,40100,71.73,31600,35.33,26400,13.06,상승 지속,"D+1(2026-05-04) 시가 +2.14%, 종가 +25.27%; D+5 +71.73%; D+10 +35.33%; D+20 +13.06%"
2026-04-30,046890,서울반도체,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,98941,147095,-326582,0.69,16510,2026-05-04,18680,13.14,17930,8.60,17060,3.33,15400,-6.72,13930,-15.63,하락 전환,"D+1(2026-05-04) 시가 +13.14%, 종가 +8.60%; D+5 +3.33%; D+10 -6.72%; D+20 -15.63%"
2026-05-06,005930,삼성전자,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,11842188,17057167,16216223,22.30,266000,2026-05-07,272000,2.26,271500,2.07,284000,6.77,276000,3.76,329000,23.68,상승 지속,"D+1(2026-05-07) 시가 +2.26%, 종가 +2.07%; D+5 +6.77%; D+10 +3.76%; D+20 +23.68%"
2026-05-06,000660,SK하이닉스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",2,117563,1346687,1326856,1.77,1601000,2026-05-07,1622000,1.31,1654000,3.31,1976000,23.42,1745000,8.99,2070000,29.29,상승 지속,"D+1(2026-05-07) 시가 +1.31%, 종가 +3.31%; D+5 +23.42%; D+10 +8.99%; D+20 +29.29%"
2026-05-06,006800,미래에셋증권,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,1034032,2620939,2133289,5.00,83800,2026-05-07,82800,-1.19,79000,-5.73,72900,-13.01,62000,-26.01,56400,-32.70,하락 전환,"D+1(2026-05-07) 시가 -1.19%, 종가 -5.73%; D+5 -13.01%; D+10 -26.01%; D+20 -32.70%"
2026-05-06,005380,현대차,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,280869,305459,-107487,16.61,550000,2026-05-07,579000,5.27,572000,4.00,710000,29.09,592000,7.64,700000,27.27,상승 지속,"D+1(2026-05-07) 시가 +5.27%, 종가 +4.00%; D+5 +29.09%; D+10 +7.64%; D+20 +27.27%"
2026-05-06,018880,한온시스템,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,2892350,12505371,11474772,2.11,5410,2026-05-07,5450,0.74,4900,-9.43,5040,-6.84,4355,-19.50,4695,-13.22,하락 전환,"D+1(2026-05-07) 시가 +0.74%, 종가 -9.43%; D+5 -6.84%; D+10 -19.50%; D+20 -13.22%"
2026-05-06,028260,삼성물산,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,97583,273670,245925,5.59,375500,2026-05-07,392000,4.39,405000,7.86,428500,14.11,370500,-1.33,460500,22.64,상승 지속,"D+1(2026-05-07) 시가 +4.39%, 종가 +7.86%; D+5 +14.11%; D+10 -1.33%; D+20 +22.64%"
2026-05-06,006910,보성파워텍,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,1082891,2376196,2593270,2.75,15830,2026-05-07,16160,2.08,15600,-1.45,12460,-21.29,10210,-35.50,8360,-47.19,하락 전환,"D+1(2026-05-07) 시가 +2.08%, 종가 -1.45%; D+5 -21.29%; D+10 -35.50%; D+20 -47.19%"
2026-05-06,066570,LG전자,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,968067,1008643,1198510,24.35,154900,2026-05-07,155000,0.06,148700,-4.00,191400,23.56,181000,16.85,303000,95.61,상승 지속,"D+1(2026-05-07) 시가 +0.06%, 종가 -4.00%; D+5 +23.56%; D+10 +16.85%; D+20 +95.61%"
2026-05-06,011790,SKC,foreign_buy_streak_7,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",7,299831,421042,425372,12.08,161200,2026-05-07,184000,14.14,174100,8.00,144100,-10.61,122900,-23.76,142300,-11.72,하락 전환,"D+1(2026-05-07) 시가 +14.14%, 종가 +8.00%; D+5 -10.61%; D+10 -23.76%; D+20 -11.72%"
2026-05-06,003530,한화투자증권,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,936624,2155121,2243999,2.46,9370,2026-05-07,9260,-1.17,8490,-9.39,7280,-22.31,6280,-32.98,5970,-36.29,하락 전환,"D+1(2026-05-07) 시가 -1.17%, 종가 -9.39%; D+5 -22.31%; D+10 -32.98%; D+20 -36.29%"
2026-05-06,086520,에코프로,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,342294,404075,116733,17.58,162800,2026-05-07,161700,-0.68,159700,-1.90,135000,-17.08,118700,-27.09,118500,-27.21,하락 전환,"D+1(2026-05-07) 시가 -0.68%, 종가 -1.90%; D+5 -17.08%; D+10 -27.09%; D+20 -27.21%"
2026-05-06,003670,포스코퓨처엠,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,267195,359069,271224,25.33,288500,2026-05-07,288000,-0.17,296000,2.60,251500,-12.82,216500,-24.96,209000,-27.56,하락 전환,"D+1(2026-05-07) 시가 -0.17%, 종가 +2.60%; D+5 -12.82%; D+10 -24.96%; D+20 -27.56%"
2026-05-06,034730,SK,foreign_buy_streak_13,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",13,86239,142870,144840,15.34,520000,2026-05-07,535000,2.88,543000,4.42,550000,5.77,526000,1.15,625000,20.19,상승 지속,"D+1(2026-05-07) 시가 +2.88%, 종가 +4.42%; D+5 +5.77%; D+10 +1.15%; D+20 +20.19%"
2026-05-06,161580,필옵틱스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,451548,456670,443743,9.07,63000,2026-05-07,61800,-1.90,58200,-7.62,53600,-14.92,44750,-28.97,41950,-33.41,하락 전환,"D+1(2026-05-07) 시가 -1.90%, 종가 -7.62%; D+5 -14.92%; D+10 -28.97%; D+20 -33.41%"
2026-05-06,079550,LIG디펜스앤에어로스페이스,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,28986,44309,50381,9.61,979000,2026-05-07,960000,-1.94,866000,-11.54,873000,-10.83,833000,-14.91,726000,-25.84,하락 전환,"D+1(2026-05-07) 시가 -1.94%, 종가 -11.54%; D+5 -10.83%; D+10 -14.91%; D+20 -25.84%"
2026-05-06,373220,LG에너지솔루션,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,52562,67990,22618,8.91,482000,2026-05-07,482000,0.00,483000,0.21,430000,-10.79,384500,-20.23,414000,-14.11,하락 전환,"D+1(2026-05-07) 시가 +0.00%, 종가 +0.21%; D+5 -10.79%; D+10 -20.23%; D+20 -14.11%"
2026-05-06,064260,다날,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct",3,227086,444618,605172,0.83,8000,2026-05-07,7920,-1.00,7500,-6.25,7010,-12.38,6120,-23.50,5490,-31.37,하락 전환,"D+1(2026-05-07) 시가 -1.00%, 종가 -6.25%; D+5 -12.38%; D+10 -23.50%; D+20 -31.37%"
2026-05-06,403870,HPSP,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",3,44709,155925,384384,1.13,56600,2026-05-07,57000,0.71,54700,-3.36,55300,-2.30,48400,-14.49,50300,-11.13,하락 전환,"D+1(2026-05-07) 시가 +0.71%, 종가 -3.36%; D+5 -2.30%; D+10 -14.49%; D+20 -11.13%"
2026-05-06,247540,에코프로비엠,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,99084,312874,325318,10.17,228500,2026-05-07,229500,0.44,235500,3.06,197100,-13.74,176700,-22.67,180100,-21.18,하락 전환,"D+1(2026-05-07) 시가 +0.44%, 종가 +3.06%; D+5 -13.74%; D+10 -22.67%; D+20 -21.18%"
2026-05-06,452190,한빛레이저,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,474566,525110,505181,2.19,10010,2026-05-07,10230,2.20,9250,-7.59,8120,-18.88,6800,-32.07,5190,-48.15,하락 전환,"D+1(2026-05-07) 시가 +2.20%, 종가 -7.59%; D+5 -18.88%; D+10 -32.07%; D+20 -48.15%"
2026-05-06,277810,레인보우로보틱스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,17594,38372,-37790,6.56,702000,2026-05-07,708000,0.85,697000,-0.71,878000,25.07,638000,-9.12,668000,-4.84,보합,"D+1(2026-05-07) 시가 +0.85%, 종가 -0.71%; D+5 +25.07%; D+10 -9.12%; D+20 -4.84%"
2026-05-06,267320,나인테크,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",2,428239,556392,472763,1.19,3940,2026-05-07,3935,-0.13,3665,-6.98,3305,-16.12,2965,-24.75,2815,-28.55,하락 전환,"D+1(2026-05-07) 시가 -0.13%, 종가 -6.98%; D+5 -16.12%; D+10 -24.75%; D+20 -28.55%"
2026-05-06,100590,머큐리,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,136885,147791,-66943,0.91,8880,2026-05-07,9110,2.59,9900,11.49,9280,4.50,7200,-18.92,5290,-40.43,하락 전환,"D+1(2026-05-07) 시가 +2.59%, 종가 +11.49%; D+5 +4.50%; D+10 -18.92%; D+20 -40.43%"
2026-05-07,034020,두산에너빌리티,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,1004761,1259081,1087130,12.87,136400,2026-05-08,134500,-1.39,129600,-4.99,117100,-14.15,108400,-20.53,85800,-37.10,하락 전환,"D+1(2026-05-08) 시가 -1.39%, 종가 -4.99%; D+5 -14.15%; D+10 -20.53%; D+20 -37.10%"
2026-05-07,011790,SKC,foreign_buy_streak_8,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",8,303182,603013,724224,11.00,174100,2026-05-08,163700,-5.97,159900,-8.16,146200,-16.03,136600,-21.54,128000,-26.48,하락 전환,"D+1(2026-05-08) 시가 -5.97%, 종가 -8.16%; D+5 -16.03%; D+10 -21.54%; D+20 -26.48%"
2026-05-07,006400,삼성SDI,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,5428,60718,-43630,0.90,694000,2026-05-08,683000,-1.59,678000,-2.31,636000,-8.36,616000,-11.24,503000,-27.52,하락 전환,"D+1(2026-05-08) 시가 -1.59%, 종가 -2.31%; D+5 -8.36%; D+10 -11.24%; D+20 -27.52%"
2026-05-07,086520,에코프로,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,101731,444025,505806,5.63,159700,2026-05-08,158200,-0.94,155000,-2.94,142300,-10.90,129800,-18.72,105200,-34.13,하락 전환,"D+1(2026-05-08) 시가 -0.94%, 종가 -2.94%; D+5 -10.90%; D+10 -18.72%; D+20 -34.13%"
2026-05-07,247540,에코프로비엠,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,125980,225064,438854,11.05,235500,2026-05-08,235500,0.00,237500,0.85,209000,-11.25,195000,-17.20,159700,-32.19,하락 전환,"D+1(2026-05-08) 시가 +0.00%, 종가 +0.85%; D+5 -11.25%; D+10 -17.20%; D+20 -32.19%"
2026-05-07,000720,현대건설,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all",3,3915,303845,431495,0.26,167400,2026-05-08,165000,-1.43,164000,-2.03,169300,1.14,147100,-12.13,116500,-30.41,하락 전환,"D+1(2026-05-08) 시가 -1.43%, 종가 -2.03%; D+5 +1.14%; D+10 -12.13%; D+20 -30.41%"
2026-05-07,072950,빛샘전자,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",2,131516,132676,78990,1.53,17060,2026-05-08,17390,1.93,16190,-5.10,17700,3.75,14100,-17.35,9670,-43.32,하락 전환,"D+1(2026-05-08) 시가 +1.93%, 종가 -5.10%; D+5 +3.75%; D+10 -17.35%; D+20 -43.32%"
2026-05-11,010170,대한광통신,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,3135305,3346224,6879822,3.71,27950,2026-05-12,30000,7.33,29100,4.11,23100,-17.35,27800,-0.54,16300,-41.68,하락 전환,"D+1(2026-05-12) 시가 +7.33%, 종가 +4.11%; D+5 -17.35%; D+10 -0.54%; D+20 -41.68%"
2026-05-11,277810,레인보우로보틱스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,56990,267902,250416,12.83,865000,2026-05-12,886000,2.43,855000,-1.16,746000,-13.76,772000,-10.75,598000,-30.87,하락 전환,"D+1(2026-05-12) 시가 +2.43%, 종가 -1.16%; D+5 -13.76%; D+10 -10.75%; D+20 -30.87%"
2026-05-11,000270,기아,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,759760,880743,844058,25.48,174700,2026-05-12,175700,0.57,168300,-3.66,162500,-6.98,167000,-4.41,159700,-8.59,하락 전환,"D+1(2026-05-12) 시가 +0.57%, 종가 -3.66%; D+5 -6.98%; D+10 -4.41%; D+20 -8.59%"
2026-05-11,003280,흥아해운,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,441699,848174,1441101,8.42,2670,2026-05-12,2670,0.00,2780,4.12,2690,0.75,2380,-10.86,1860,-30.34,하락 전환,"D+1(2026-05-12) 시가 +0.00%, 종가 +4.12%; D+5 +0.75%; D+10 -10.86%; D+20 -30.34%"
